,frequentation,sur_place,livraison,semaine,jour,year,month,date,date_meteo,time,to_char,summary,icon,precipintensity,precipprobability,temperature,apparenttemperature,dewpoint,humidity,pressure,windspeed,windgust,windbearing,cloudcover,uvindex,visibility,ozone,heure
105,11.0,Livraison,AlloResto,2,4,2017,1,10,2017-01-10 00:00:00,1484074800,2017-10-01 20:00:00,Bruine Possible,rain,0.04,0.49,3.35,1.86,1.45,0.87,1015.16,1.66,1.66,343.0,0.89,0.0,8.705,,20
106,23.0,Livraison,Deliveroo,2,4,2017,1,10,2017-01-10 00:00:00,1484074800,2017-10-01 20:00:00,Bruine Possible,rain,0.04,0.49,3.35,1.86,1.45,0.87,1015.16,1.66,1.66,343.0,0.89,0.0,8.705,,20
107,20.0,Livraison,Foodora,2,4,2017,1,10,2017-01-10 00:00:00,1484074800,2017-10-01 20:00:00,Bruine Possible,rain,0.04,0.49,3.35,1.86,1.45,0.87,1015.16,1.66,1.66,343.0,0.89,0.0,8.705,,20
108,32.0,Livraison,KM LIVRAISON,2,4,2017,1,10,2017-01-10 00:00:00,1484074800,2017-10-01 20:00:00,Bruine Possible,rain,0.04,0.49,3.35,1.86,1.45,0.87,1015.16,1.66,1.66,343.0,0.89,0.0,8.705,,20
109,32.0,Sur place,,2,4,2017,1,10,2017-01-10 00:00:00,1484074800,2017-10-01 20:00:00,Bruine Possible,rain,0.04,0.49,3.35,1.86,1.45,0.87,1015.16,1.66,1.66,343.0,0.89,0.0,8.705,,20
110,1.0,Sur place,,3,1,2017,1,11,2017-01-11 00:00:00,1484125200,2017-11-01 10:00:00,Ciel Couvert,cloudy,0.0,0.0,2.01,2.01,0.93,0.93,1021.66,0.69,1.34,164.0,0.89,0.0,4.571,,10
111,10.0,À emporter,,3,2,2017,1,11,2017-01-11 00:00:00,1484132400,2017-11-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,4.63,4.63,2.03,0.83,1021.33,1.31,3.14,159.0,0.89,1.0,9.569,,12
112,5.0,À emporter,,3,2,2017,1,11,2017-01-11 00:00:00,1484132400,2017-11-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,4.63,4.63,2.03,0.83,1021.33,1.31,3.14,159.0,0.89,1.0,9.569,,12
113,1.0,Livraison,AlloResto,3,2,2017,1,11,2017-01-11 00:00:00,1484132400,2017-11-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,4.63,4.63,2.03,0.83,1021.33,1.31,3.14,159.0,0.89,1.0,9.569,,12
114,4.0,Livraison,Deliveroo,3,2,2017,1,11,2017-01-11 00:00:00,1484132400,2017-11-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,4.63,4.63,2.03,0.83,1021.33,1.31,3.14,159.0,0.89,1.0,9.569,,12
115,8.0,Livraison,Foodora,3,2,2017,1,11,2017-01-11 00:00:00,1484132400,2017-11-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,4.63,4.63,2.03,0.83,1021.33,1.31,3.14,159.0,0.89,1.0,9.569,,12
116,2.0,Livraison,KM LIVRAISON,3,2,2017,1,11,2017-01-11 00:00:00,1484132400,2017-11-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,4.63,4.63,2.03,0.83,1021.33,1.31,3.14,159.0,0.89,1.0,9.569,,12
117,2.0,Livraison,UberEats,3,2,2017,1,11,2017-01-11 00:00:00,1484132400,2017-11-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,4.63,4.63,2.03,0.83,1021.33,1.31,3.14,159.0,0.89,1.0,9.569,,12
118,9.0,Sur place,,3,2,2017,1,11,2017-01-11 00:00:00,1484132400,2017-11-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,4.63,4.63,2.03,0.83,1021.33,1.31,3.14,159.0,0.89,1.0,9.569,,12
119,56.0,Sur place,,3,2,2017,1,11,2017-01-11 00:00:00,1484132400,2017-11-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,4.63,4.63,2.03,0.83,1021.33,1.31,3.14,159.0,0.89,1.0,9.569,,12
120,4.0,Sur place,,3,3,2017,1,11,2017-01-11 00:00:00,1484146800,2017-11-01 16:00:00,Ciel Couvert,cloudy,0.0,0.0,6.58,4.8,1.45,0.7,1019.7,2.47,2.68,167.0,1.0,0.0,10.003,,16
121,10.0,À emporter,,3,4,2017,1,11,2017-01-11 00:00:00,1484161200,2017-11-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,5.98,4.37,2.19,0.77,1021.46,2.14,2.23,164.0,1.0,0.0,7.845,,20
122,3.0,Livraison,AlloResto,3,4,2017,1,11,2017-01-11 00:00:00,1484161200,2017-11-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,5.98,4.37,2.19,0.77,1021.46,2.14,2.23,164.0,1.0,0.0,7.845,,20
123,26.0,Livraison,Deliveroo,3,4,2017,1,11,2017-01-11 00:00:00,1484161200,2017-11-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,5.98,4.37,2.19,0.77,1021.46,2.14,2.23,164.0,1.0,0.0,7.845,,20
124,14.0,Livraison,Foodora,3,4,2017,1,11,2017-01-11 00:00:00,1484161200,2017-11-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,5.98,4.37,2.19,0.77,1021.46,2.14,2.23,164.0,1.0,0.0,7.845,,20
125,17.0,Livraison,KM LIVRAISON,3,4,2017,1,11,2017-01-11 00:00:00,1484161200,2017-11-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,5.98,4.37,2.19,0.77,1021.46,2.14,2.23,164.0,1.0,0.0,7.845,,20
126,21.0,Livraison,UberEats,3,4,2017,1,11,2017-01-11 00:00:00,1484161200,2017-11-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,5.98,4.37,2.19,0.77,1021.46,2.14,2.23,164.0,1.0,0.0,7.845,,20
127,11.0,Sur place,,3,4,2017,1,11,2017-01-11 00:00:00,1484161200,2017-11-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,5.98,4.37,2.19,0.77,1021.46,2.14,2.23,164.0,1.0,0.0,7.845,,20
128,0.0,Sur place,,4,1,2017,1,12,2017-01-12 00:00:00,1484211600,2017-12-01 10:00:00,Ciel Couvert,cloudy,0.0,0.0,5.46,5.46,3.28,0.86,1021.04,0.51,0.51,180.0,0.89,0.0,6.298,,10
129,16.0,À emporter,,4,2,2017,1,12,2017-01-12 00:00:00,1484218800,2017-12-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,7.17,7.17,3.97,0.8,1019.34,0.87,0.87,129.0,0.89,1.0,9.432,,12
130,75.0,Sur place,,4,2,2017,1,12,2017-01-12 00:00:00,1484218800,2017-12-01 12:00:00,Ciel Couvert,cloudy,0.0,0.0,7.17,7.17,3.97,0.8,1019.34,0.87,0.87,129.0,0.89,1.0,9.432,,12
131,2.0,À emporter,,4,3,2017,1,12,2017-01-12 00:00:00,1484233200,2017-12-01 16:00:00,Ciel Couvert,cloudy,0.0,0.0,8.4,7.6,4.72,0.78,1013.13,1.71,3.14,161.0,0.93,0.0,10.003,,16
132,5.0,Livraison,Foodora,4,3,2017,1,12,2017-01-12 00:00:00,1484233200,2017-12-01 16:00:00,Ciel Couvert,cloudy,0.0,0.0,8.4,7.6,4.72,0.78,1013.13,1.71,3.14,161.0,0.93,0.0,10.003,,16
133,1.0,Livraison,KM LIVRAISON,4,3,2017,1,12,2017-01-12 00:00:00,1484233200,2017-12-01 16:00:00,Ciel Couvert,cloudy,0.0,0.0,8.4,7.6,4.72,0.78,1013.13,1.71,3.14,161.0,0.93,0.0,10.003,,16
134,2.0,Livraison,UberEats,4,3,2017,1,12,2017-01-12 00:00:00,1484233200,2017-12-01 16:00:00,Ciel Couvert,cloudy,0.0,0.0,8.4,7.6,4.72,0.78,1013.13,1.71,3.14,161.0,0.93,0.0,10.003,,16
135,4.0,Sur place,,4,3,2017,1,12,2017-01-12 00:00:00,1484233200,2017-12-01 16:00:00,Ciel Couvert,cloudy,0.0,0.0,8.4,7.6,4.72,0.78,1013.13,1.71,3.14,161.0,0.93,0.0,10.003,,16
136,8.0,À emporter,,4,4,2017,1,12,2017-01-12 00:00:00,1484247600,2017-12-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,10.07,10.07,4.24,0.67,1008.3,5.83,5.83,184.0,0.89,0.0,10.003,,20
137,17.0,Livraison,AlloResto,4,4,2017,1,12,2017-01-12 00:00:00,1484247600,2017-12-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,10.07,10.07,4.24,0.67,1008.3,5.83,5.83,184.0,0.89,0.0,10.003,,20
138,17.0,Livraison,Deliveroo,4,4,2017,1,12,2017-01-12 00:00:00,1484247600,2017-12-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,10.07,10.07,4.24,0.67,1008.3,5.83,5.83,184.0,0.89,0.0,10.003,,20
139,15.0,Livraison,Foodora,4,4,2017,1,12,2017-01-12 00:00:00,1484247600,2017-12-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,10.07,10.07,4.24,0.67,1008.3,5.83,5.83,184.0,0.89,0.0,10.003,,20
140,24.0,Livraison,KM LIVRAISON,4,4,2017,1,12,2017-01-12 00:00:00,1484247600,2017-12-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,10.07,10.07,4.24,0.67,1008.3,5.83,5.83,184.0,0.89,0.0,10.003,,20
141,29.0,Livraison,UberEats,4,4,2017,1,12,2017-01-12 00:00:00,1484247600,2017-12-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,10.07,10.07,4.24,0.67,1008.3,5.83,5.83,184.0,0.89,0.0,10.003,,20
142,22.0,Sur place,,4,4,2017,1,12,2017-01-12 00:00:00,1484247600,2017-12-01 20:00:00,Ciel Couvert,cloudy,0.0,0.0,10.07,10.07,4.24,0.67,1008.3,5.83,5.83,184.0,0.89,0.0,10.003,,20
143,20.0,À emporter,,5,2,2017,1,13,2017-01-13 00:00:00,1484305200,2017-01-13 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.46,1.66,-0.62,0.75,1012.73,1.92,2.68,304.0,0.89,1.0,6.981,,12
144,3.0,Livraison,AlloResto,5,2,2017,1,13,2017-01-13 00:00:00,1484305200,2017-01-13 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.46,1.66,-0.62,0.75,1012.73,1.92,2.68,304.0,0.89,1.0,6.981,,12
145,3.0,Livraison,Deliveroo,5,2,2017,1,13,2017-01-13 00:00:00,1484305200,2017-01-13 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.46,1.66,-0.62,0.75,1012.73,1.92,2.68,304.0,0.89,1.0,6.981,,12
146,9.0,Livraison,Foodora,5,2,2017,1,13,2017-01-13 00:00:00,1484305200,2017-01-13 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.46,1.66,-0.62,0.75,1012.73,1.92,2.68,304.0,0.89,1.0,6.981,,12
147,11.0,Livraison,KM LIVRAISON,5,2,2017,1,13,2017-01-13 00:00:00,1484305200,2017-01-13 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.46,1.66,-0.62,0.75,1012.73,1.92,2.68,304.0,0.89,1.0,6.981,,12
148,11.0,Livraison,UberEats,5,2,2017,1,13,2017-01-13 00:00:00,1484305200,2017-01-13 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.46,1.66,-0.62,0.75,1012.73,1.92,2.68,304.0,0.89,1.0,6.981,,12
149,83.0,Sur place,,5,2,2017,1,13,2017-01-13 00:00:00,1484305200,2017-01-13 12:00:00,Ciel Couvert,cloudy,0.0,0.0,3.46,1.66,-0.62,0.75,1012.73,1.92,2.68,304.0,0.89,1.0,6.981,,12
150,1.0,Sur place,,5,3,2017,1,13,2017-01-13 00:00:00,1484319600,2017-01-13 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,3.28,-0.22,-0.04,0.79,1013.82,3.93,4.02,342.0,0.75,0.0,10.003,,16
151,19.0,À emporter,,5,4,2017,1,13,2017-01-13 00:00:00,1484334000,2017-01-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.8,0.4,-1.17,0.75,1016.59,2.39,5.81,311.0,0.89,0.0,10.003,,20
152,20.0,Livraison,AlloResto,5,4,2017,1,13,2017-01-13 00:00:00,1484334000,2017-01-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.8,0.4,-1.17,0.75,1016.59,2.39,5.81,311.0,0.89,0.0,10.003,,20
153,24.0,Livraison,Deliveroo,5,4,2017,1,13,2017-01-13 00:00:00,1484334000,2017-01-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.8,0.4,-1.17,0.75,1016.59,2.39,5.81,311.0,0.89,0.0,10.003,,20
154,35.0,Livraison,Foodora,5,4,2017,1,13,2017-01-13 00:00:00,1484334000,2017-01-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.8,0.4,-1.17,0.75,1016.59,2.39,5.81,311.0,0.89,0.0,10.003,,20
155,64.0,Livraison,KM LIVRAISON,5,4,2017,1,13,2017-01-13 00:00:00,1484334000,2017-01-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.8,0.4,-1.17,0.75,1016.59,2.39,5.81,311.0,0.89,0.0,10.003,,20
156,24.0,Livraison,UberEats,5,4,2017,1,13,2017-01-13 00:00:00,1484334000,2017-01-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.8,0.4,-1.17,0.75,1016.59,2.39,5.81,311.0,0.89,0.0,10.003,,20
157,21.0,Sur place,,5,4,2017,1,13,2017-01-13 00:00:00,1484334000,2017-01-13 20:00:00,Ciel Couvert,cloudy,0.0,0.0,2.8,0.4,-1.17,0.75,1016.59,2.39,5.81,311.0,0.89,0.0,10.003,,20
158,11.0,À emporter,,6,2,2017,1,14,2017-01-14 00:00:00,1484391600,2017-01-14 12:00:00,Bruine Possible,rain,0.04,0.34,2.98,-0.82,-1.16,0.74,1021.28,4.33,5.81,316.0,0.75,1.0,10.003,,12
159,97.0,Sur place,,6,2,2017,1,14,2017-01-14 00:00:00,1484391600,2017-01-14 12:00:00,Bruine Possible,rain,0.04,0.34,2.98,-0.82,-1.16,0.74,1021.28,4.33,5.81,316.0,0.75,1.0,10.003,,12
160,4.0,À emporter,,6,3,2017,1,14,2017-01-14 00:00:00,1484406000,2017-01-14 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,3.08,-0.04,-3.71,0.61,1021.79,3.32,4.91,344.0,0.75,0.0,10.003,,16
161,10.0,Livraison,Deliveroo,6,3,2017,1,14,2017-01-14 00:00:00,1484406000,2017-01-14 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,3.08,-0.04,-3.71,0.61,1021.79,3.32,4.91,344.0,0.75,0.0,10.003,,16
162,10.0,Livraison,Foodora,6,3,2017,1,14,2017-01-14 00:00:00,1484406000,2017-01-14 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,3.08,-0.04,-3.71,0.61,1021.79,3.32,4.91,344.0,0.75,0.0,10.003,,16
163,21.0,Livraison,KM LIVRAISON,6,3,2017,1,14,2017-01-14 00:00:00,1484406000,2017-01-14 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,3.08,-0.04,-3.71,0.61,1021.79,3.32,4.91,344.0,0.75,0.0,10.003,,16
164,14.0,Livraison,UberEats,6,3,2017,1,14,2017-01-14 00:00:00,1484406000,2017-01-14 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,3.08,-0.04,-3.71,0.61,1021.79,3.32,4.91,344.0,0.75,0.0,10.003,,16
165,17.0,Sur place,,6,3,2017,1,14,2017-01-14 00:00:00,1484406000,2017-01-14 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,3.08,-0.04,-3.71,0.61,1021.79,3.32,4.91,344.0,0.75,0.0,10.003,,16
166,13.0,À emporter,,6,4,2017,1,14,2017-01-14 00:00:00,1484420400,2017-01-14 20:00:00,Ciel Couvert,cloudy,0.0,0.0,0.86,0.86,-2.85,0.76,1022.7,0.9,0.9,129.0,0.89,0.0,10.003,,20
167,12.0,Livraison,AlloResto,6,4,2017,1,14,2017-01-14 00:00:00,1484420400,2017-01-14 20:00:00,Ciel Couvert,cloudy,0.0,0.0,0.86,0.86,-2.85,0.76,1022.7,0.9,0.9,129.0,0.89,0.0,10.003,,20
168,28.0,Livraison,Deliveroo,6,4,2017,1,14,2017-01-14 00:00:00,1484420400,2017-01-14 20:00:00,Ciel Couvert,cloudy,0.0,0.0,0.86,0.86,-2.85,0.76,1022.7,0.9,0.9,129.0,0.89,0.0,10.003,,20
169,24.0,Livraison,Foodora,6,4,2017,1,14,2017-01-14 00:00:00,1484420400,2017-01-14 20:00:00,Ciel Couvert,cloudy,0.0,0.0,0.86,0.86,-2.85,0.76,1022.7,0.9,0.9,129.0,0.89,0.0,10.003,,20
170,35.0,Livraison,KM LIVRAISON,6,4,2017,1,14,2017-01-14 00:00:00,1484420400,2017-01-14 20:00:00,Ciel Couvert,cloudy,0.0,0.0,0.86,0.86,-2.85,0.76,1022.7,0.9,0.9,129.0,0.89,0.0,10.003,,20
171,16.0,Livraison,UberEats,6,4,2017,1,14,2017-01-14 00:00:00,1484420400,2017-01-14 20:00:00,Ciel Couvert,cloudy,0.0,0.0,0.86,0.86,-2.85,0.76,1022.7,0.9,0.9,129.0,0.89,0.0,10.003,,20
172,66.0,Sur place,,6,4,2017,1,14,2017-01-14 00:00:00,1484420400,2017-01-14 20:00:00,Ciel Couvert,cloudy,0.0,0.0,0.86,0.86,-2.85,0.76,1022.7,0.9,0.9,129.0,0.89,0.0,10.003,,20
173,10.0,Sur place,,7,3,2017,1,15,2017-01-15 00:00:00,1484492400,2017-01-15 16:00:00,Bruine Possible,rain,0.06,0.57,2.48,-0.21,-1.5,0.75,1024.89,2.64,3.57,349.0,0.89,0.0,10.003,,16
174,23.0,À emporter,,7,4,2017,1,15,2017-01-15 00:00:00,1484506800,2017-01-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,0.86,0.86,-2.04,0.81,1024.99,0.86,0.86,18.0,0.76,0.0,10.003,,20
175,16.0,Livraison,AlloResto,7,4,2017,1,15,2017-01-15 00:00:00,1484506800,2017-01-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,0.86,0.86,-2.04,0.81,1024.99,0.86,0.86,18.0,0.76,0.0,10.003,,20
176,28.0,Livraison,Deliveroo,7,4,2017,1,15,2017-01-15 00:00:00,1484506800,2017-01-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,0.86,0.86,-2.04,0.81,1024.99,0.86,0.86,18.0,0.76,0.0,10.003,,20
177,32.0,Livraison,Foodora,7,4,2017,1,15,2017-01-15 00:00:00,1484506800,2017-01-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,0.86,0.86,-2.04,0.81,1024.99,0.86,0.86,18.0,0.76,0.0,10.003,,20
178,46.0,Livraison,KM LIVRAISON,7,4,2017,1,15,2017-01-15 00:00:00,1484506800,2017-01-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,0.86,0.86,-2.04,0.81,1024.99,0.86,0.86,18.0,0.76,0.0,10.003,,20
179,28.0,Livraison,UberEats,7,4,2017,1,15,2017-01-15 00:00:00,1484506800,2017-01-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,0.86,0.86,-2.04,0.81,1024.99,0.86,0.86,18.0,0.76,0.0,10.003,,20
180,4.0,Sur place,,7,4,2017,1,15,2017-01-15 00:00:00,1484506800,2017-01-15 20:00:00,Ciel Nuageux,partly-cloudy-night,0.0,0.0,0.86,0.86,-2.04,0.81,1024.99,0.86,0.86,18.0,0.76,0.0,10.003,,20
181,16.0,À emporter,,1,2,2017,1,16,2017-01-16 00:00:00,1484564400,2017-01-16 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,1.99,-2.31,-1.0,0.81,1021.7,4.78,5.81,350.0,0.62,1.0,9.141,,12
182,6.0,Livraison,AlloResto,1,2,2017,1,16,2017-01-16 00:00:00,1484564400,2017-01-16 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,1.99,-2.31,-1.0,0.81,1021.7,4.78,5.81,350.0,0.62,1.0,9.141,,12
183,5.0,Livraison,Foodora,1,2,2017,1,16,2017-01-16 00:00:00,1484564400,2017-01-16 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,1.99,-2.31,-1.0,0.81,1021.7,4.78,5.81,350.0,0.62,1.0,9.141,,12
184,2.0,Livraison,UberEats,1,2,2017,1,16,2017-01-16 00:00:00,1484564400,2017-01-16 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,1.99,-2.31,-1.0,0.81,1021.7,4.78,5.81,350.0,0.62,1.0,9.141,,12
185,58.0,Sur place,,1,2,2017,1,16,2017-01-16 00:00:00,1484564400,2017-01-16 12:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,1.99,-2.31,-1.0,0.81,1021.7,4.78,5.81,350.0,0.62,1.0,9.141,,12
186,5.0,Livraison,Deliveroo,1,3,2017,1,16,2017-01-16 00:00:00,1484578800,2017-01-16 16:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,2.47,-2.38,-4.25,0.61,1021.34,6.14,8.05,359.0,0.3,0.0,10.003,,16
187,2.0,Sur place,,1,3,2017,1,16,2017-01-16 00:00:00,1484578800,2017-01-16 16:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,2.47,-2.38,-4.25,0.61,1021.34,6.14,8.05,359.0,0.3,0.0,10.003,,16
188,5.0,À emporter,,1,4,2017,1,16,2017-01-16 00:00:00,1484593200,2017-01-16 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-0.1,-5.75,-5.04,0.69,1023.0,6.36,9.41,1.0,0.19,0.0,10.003,,20
189,2.0,Livraison,AlloResto,1,4,2017,1,16,2017-01-16 00:00:00,1484593200,2017-01-16 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-0.1,-5.75,-5.04,0.69,1023.0,6.36,9.41,1.0,0.19,0.0,10.003,,20
190,12.0,Livraison,Deliveroo,1,4,2017,1,16,2017-01-16 00:00:00,1484593200,2017-01-16 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-0.1,-5.75,-5.04,0.69,1023.0,6.36,9.41,1.0,0.19,0.0,10.003,,20
191,3.0,Livraison,Foodora,1,4,2017,1,16,2017-01-16 00:00:00,1484593200,2017-01-16 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-0.1,-5.75,-5.04,0.69,1023.0,6.36,9.41,1.0,0.19,0.0,10.003,,20
192,9.0,Livraison,KM LIVRAISON,1,4,2017,1,16,2017-01-16 00:00:00,1484593200,2017-01-16 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-0.1,-5.75,-5.04,0.69,1023.0,6.36,9.41,1.0,0.19,0.0,10.003,,20
193,11.0,Livraison,UberEats,1,4,2017,1,16,2017-01-16 00:00:00,1484593200,2017-01-16 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-0.1,-5.75,-5.04,0.69,1023.0,6.36,9.41,1.0,0.19,0.0,10.003,,20
194,2.0,Sur place,,1,4,2017,1,16,2017-01-16 00:00:00,1484593200,2017-01-16 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-0.1,-5.75,-5.04,0.69,1023.0,6.36,9.41,1.0,0.19,0.0,10.003,,20
195,10.0,À emporter,,2,2,2017,1,17,2017-01-17 00:00:00,1484650800,2017-01-17 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,-0.48,-6.8,-6.72,0.63,1024.17,7.63,13.15,2.0,0.44,1.0,10.003,,12
196,3.0,Livraison,Deliveroo,2,2,2017,1,17,2017-01-17 00:00:00,1484650800,2017-01-17 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,-0.48,-6.8,-6.72,0.63,1024.17,7.63,13.15,2.0,0.44,1.0,10.003,,12
197,1.0,Livraison,Foodora,2,2,2017,1,17,2017-01-17 00:00:00,1484650800,2017-01-17 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,-0.48,-6.8,-6.72,0.63,1024.17,7.63,13.15,2.0,0.44,1.0,10.003,,12
198,18.0,Livraison,UberEats,2,2,2017,1,17,2017-01-17 00:00:00,1484650800,2017-01-17 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,-0.48,-6.8,-6.72,0.63,1024.17,7.63,13.15,2.0,0.44,1.0,10.003,,12
199,51.0,Sur place,,2,2,2017,1,17,2017-01-17 00:00:00,1484650800,2017-01-17 12:00:00,Faibles Passages Nuageux,partly-cloudy-day,0.0,0.0,-0.48,-6.8,-6.72,0.63,1024.17,7.63,13.15,2.0,0.44,1.0,10.003,,12
200,1.0,À emporter,,2,3,2017,1,17,2017-01-17 00:00:00,1484665200,2017-01-17 16:00:00,Ciel Nuageux,partly-cloudy-day,0.0,0.0,0.04,-5.95,-6.88,0.6,1023.47,7.19,10.02,3.0,0.75,0.0,10.003,,16
201,12.0,À emporter,,2,4,2017,1,17,2017-01-17 00:00:00,1484679600,2017-01-17 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-1.57,-7.57,-7.35,0.65,1025.43,6.24,7.58,1.0,0.19,0.0,10.003,,20
202,3.0,Livraison,AlloResto,2,4,2017,1,17,2017-01-17 00:00:00,1484679600,2017-01-17 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-1.57,-7.57,-7.35,0.65,1025.43,6.24,7.58,1.0,0.19,0.0,10.003,,20
203,19.0,Livraison,Deliveroo,2,4,2017,1,17,2017-01-17 00:00:00,1484679600,2017-01-17 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-1.57,-7.57,-7.35,0.65,1025.43,6.24,7.58,1.0,0.19,0.0,10.003,,20
204,14.0,Livraison,Foodora,2,4,2017,1,17,2017-01-17 00:00:00,1484679600,2017-01-17 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-1.57,-7.57,-7.35,0.65,1025.43,6.24,7.58,1.0,0.19,0.0,10.003,,20
205,34.0,Livraison,KM LIVRAISON,2,4,2017,1,17,2017-01-17 00:00:00,1484679600,2017-01-17 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-1.57,-7.57,-7.35,0.65,1025.43,6.24,7.58,1.0,0.19,0.0,10.003,,20
206,19.0,Livraison,UberEats,2,4,2017,1,17,2017-01-17 00:00:00,1484679600,2017-01-17 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-1.57,-7.57,-7.35,0.65,1025.43,6.24,7.58,1.0,0.19,0.0,10.003,,20
207,21.0,Sur place,,2,4,2017,1,17,2017-01-17 00:00:00,1484679600,2017-01-17 20:00:00,Faibles Passages Nuageux,partly-cloudy-night,0.0,0.0,-1.57,-7.57,-7.35,0.65,1025.43,6.24,7.58,1.0,0.19,0.0,10.003,,20
208,19.0,À emporter,,3,2,2017,1,18,2017-01-18 00:00:00,1484737200,2017-01-18 12:00:00,Ciel Dégagé,clear-day,0.0,0.0,-1.5,-4.92,-6.85,0.67,1028.44,2.6,3.35,349.0,,,10.003,,12
209,7.0,Livraison,Deliveroo,3,2,2017,1,18,2017-01-18 00:00:00,1484737200,2017-01-18 12:00:00,Ciel Dégagé,clear-day,0.0,0.0,-1.5,-4.92,-6.85,0.67,1028.44,2.6,3.35,349.0,,,10.003,,12
