"frequentation";"ca_ttc";"ca_ht";"date_commande";"midi_soir";"jour_semaine";"sur_place";"type_vente";"livraison";"nb_commandes"
0;4.23;0;2019-04-03;"2 - Midi";"3 - Mercredi";Sur place;Cagnotte fidélité;;1
2;0;0;2019-04-03;"2 - Midi";"3 - Mercredi";Sur place;Conso Perso;"";0
0;26;26;2019-04-03;"2 - Midi";"3 - Mercredi";Sur place;Conso Perso;;1
0;0;0;2019-04-03;"2 - Midi";"3 - Mercredi";Sur place;Offert;;41
0;0;0;2019-04-03;"2 - Midi";"3 - Mercredi";Sur place;Remise;"";0
0;15.18;15.18;2019-04-03;"2 - Midi";"3 - Mercredi";Sur place;Remise;;6
0;47;42.73;2019-04-03;"3 - Après-midi";"3 - Mercredi";À emporter;CA;;3
0;0;0;2019-04-03;"3 - Après-midi";"3 - Mercredi";À emporter;Offert;;3
0;1.6;1.45;2019-04-03;"3 - Après-midi";"3 - Mercredi";Limonade;CA;;1
0;33;30;2019-04-03;"4 - Soir";"3 - Mercredi";À emporter;CA;;1
0;28;25.46;2019-04-03;"4 - Soir";"3 - Mercredi";À emporter;CA;;2
0;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";À emporter;Offert;;1
0;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";À emporter;Offert;;2
0;3.15;2.86;2019-04-03;"4 - Soir";"3 - Mercredi";Limonade;CA;;1
0;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";Limonade;Offert;;1
0;1.75;1.75;2019-04-03;"4 - Soir";"3 - Mercredi";Limonade;Remise;;1
0;449;408.10;2019-04-03;"4 - Soir";"3 - Mercredi";Livraison;CA;Deliveroo;2
0;127.69;115.32;2019-04-03;"4 - Soir";"3 - Mercredi";Livraison;CA;KM;4
0;377.2;342.91;2019-04-03;"4 - Soir";"3 - Mercredi";Livraison;CA;UberEats;1
0;9.11;0;2019-04-03;"4 - Soir";"3 - Mercredi";Livraison;Cagnotte fidélité;KM;2
0;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";Livraison;Offert;Deliveroo;2
0;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";Livraison;Offert;KM;4
0;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";Livraison;Offert;UberEats;1
0;9.11;9.11;2019-04-03;"4 - Soir";"3 - Mercredi";Livraison;Remise;KM;2
0;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";Sur place;Annulation;;1
-9;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";Sur place;CA;"";0
0;528.65;479.59;2019-04-03;"4 - Soir";"3 - Mercredi";Sur place;CA;;35
9;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";Sur place;Conso Perso;"";0
0;99;99;2019-04-03;"4 - Soir";"3 - Mercredi";Sur place;Conso Perso;;1
0;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";Sur place;Offert;;33
0;0;0;2019-04-03;"4 - Soir";"3 - Mercredi";Sur place;Remise;"";0
0;33.95;33.95;2019-04-03;"4 - Soir";"3 - Mercredi";Sur place;Remise;;23
29;0;0;2019-04-04;"";"4 - Jeudi";À emporter;CA;"";0
0;0;0;2019-04-04;"";"4 - Jeudi";À emporter;Remise;"";0
114;0;0;2019-04-04;"";"4 - Jeudi";Livraison;CA;"";0
0;0;0;2019-04-04;"";"4 - Jeudi";Livraison;Remise;"";0
108;0;0;2019-04-04;"";"4 - Jeudi";Sur place;CA;"";0
0;0;0;2019-04-04;"";"4 - Jeudi";Sur place;Remise;"";0
0;0;0;2019-04-04;"2 - Midi";"4 - Jeudi";À emporter;Annulation;;1
0;165.7;150.65;2019-04-04;"2 - Midi";"4 - Jeudi";À emporter;CA;;12
0;0;0;2019-04-04;"2 - Midi";"4 - Jeudi";À emporter;Offert;;12
0;2.8;2.8;2019-04-04;"2 - Midi";"4 - Jeudi";À emporter;Remise;;2
0;7.8;7.09;2019-04-04;"2 - Midi";"4 - Jeudi";Limonade;CA;;3
0;0;0;2019-04-04;"2 - Midi";"4 - Jeudi";Limonade;Offert;;1
0;240.5;218.64;2019-04-04;"2 - Midi";"4 - Jeudi";Livraison;CA;Deliveroo;1
0;44.5;40.45;2019-04-04;"2 - Midi";"4 - Jeudi";Livraison;CA;UberEats;1
0;0;0;2019-04-04;"2 - Midi";"4 - Jeudi";Livraison;Offert;Deliveroo;1
0;0;0;2019-04-04;"2 - Midi";"4 - Jeudi";Livraison;Offert;UberEats;1
0;1088.48;989.48;2019-04-04;"2 - Midi";"4 - Jeudi";Sur place;CA;;58
0;3.42;0;2019-04-04;"2 - Midi";"4 - Jeudi";Sur place;Cagnotte fidélité;;2
0;0;0;2019-04-04;"2 - Midi";"4 - Jeudi";Sur place;Offert;;57
0;13.72;13.72;2019-04-04;"2 - Midi";"4 - Jeudi";Sur place;Remise;;9
0;43.1;39.18;2019-04-04;"3 - Après-midi";"4 - Jeudi";À emporter;CA;;2
0;0;0;2019-04-04;"3 - Après-midi";"4 - Jeudi";À emporter;Offert;;2
0;1.4;1.4;2019-04-04;"3 - Après-midi";"4 - Jeudi";À emporter;Remise;;1
0;3.2;2.91;2019-04-04;"3 - Après-midi";"4 - Jeudi";Limonade;CA;;1
0;93.0;84.29;2019-04-04;"3 - Après-midi";"4 - Jeudi";Sur place;CA;;2
0;55.6;50.55;2019-04-04;"3 - Après-midi";"4 - Jeudi";Sur place;CA;;4
0;0;0;2019-04-04;"3 - Après-midi";"4 - Jeudi";Sur place;Offert;;1
0;0;0;2019-04-04;"3 - Après-midi";"4 - Jeudi";Sur place;Offert;;2
0;0;0;2019-04-04;"3 - Après-midi";"4 - Jeudi";Sur place;Offert;;4
0;1.4;1.4;2019-04-04;"3 - Après-midi";"4 - Jeudi";Sur place;Remise;;1
0;213.87;194.42;2019-04-04;"4 - Soir";"4 - Jeudi";À emporter;CA;;9
0;3.13;0;2019-04-04;"4 - Soir";"4 - Jeudi";À emporter;Cagnotte fidélité;;1
0;0;0;2019-04-04;"4 - Soir";"4 - Jeudi";À emporter;Offert;;9
0;3.13;3.13;2019-04-04;"4 - Soir";"4 - Jeudi";À emporter;Remise;;1
0;3;2.73;2019-04-04;"4 - Soir";"4 - Jeudi";Limonade;CA;;1
0;819.4;744.23;2019-04-04;"4 - Soir";"4 - Jeudi";Livraison;CA;Deliveroo;3
0;194.85;175.98;2019-04-04;"4 - Soir";"4 - Jeudi";Livraison;CA;KM;6
0;533.8;485.28;2019-04-04;"4 - Soir";"4 - Jeudi";Livraison;CA;UberEats;2
0;8.15;0;2019-04-04;"4 - Soir";"4 - Jeudi";Livraison;Cagnotte fidélité;KM;3
0;0;0;2019-04-04;"4 - Soir";"4 - Jeudi";Livraison;Offert;Deliveroo;3
0;0;0;2019-04-04;"4 - Soir";"4 - Jeudi";Livraison;Offert;KM;6
0;0;0;2019-04-04;"4 - Soir";"4 - Jeudi";Livraison;Offert;UberEats;2
0;1.0;1.0;2019-04-04;"4 - Soir";"4 - Jeudi";Livraison;Remise;Deliveroo;2
0;8.15;8.15;2019-04-04;"4 - Soir";"4 - Jeudi";Livraison;Remise;KM;3
-8;0;0;2019-04-04;"4 - Soir";"4 - Jeudi";Sur place;CA;"";0
0;263.95;239.94;2019-04-04;"4 - Soir";"4 - Jeudi";Sur place;CA;;16
0;1.95;0;2019-04-04;"4 - Soir";"4 - Jeudi";Sur place;Cagnotte fidélité;;1
8;0;0;2019-04-04;"4 - Soir";"4 - Jeudi";Sur place;Conso Perso;"";0
0;88;88;2019-04-04;"4 - Soir";"4 - Jeudi";Sur place;Conso Perso;;1
0;0;0;2019-04-04;"4 - Soir";"4 - Jeudi";Sur place;Offert;;17
0;0;0;2019-04-04;"4 - Soir";"4 - Jeudi";Sur place;Remise;"";0
0;12.55;12.55;2019-04-04;"4 - Soir";"4 - Jeudi";Sur place;Remise;;8
47;0;0;2019-04-05;"";"5 - Vendredi";À emporter;CA;"";0
0;0;0;2019-04-05;"";"5 - Vendredi";À emporter;Remise;"";0
148;0;0;2019-04-05;"";"5 - Vendredi";Livraison;CA;"";0
0;0;0;2019-04-05;"";"5 - Vendredi";Livraison;Remise;"";0
102;0;0;2019-04-05;"";"5 - Vendredi";Sur place;CA;"";0
0;0;0;2019-04-05;"";"5 - Vendredi";Sur place;Offert;"";0
0;0;0;2019-04-05;"";"5 - Vendredi";Sur place;Remise;"";0
0;319.6;290.58;2019-04-05;"2 - Midi";"5 - Vendredi";À emporter;CA;;21
0;0;0;2019-04-05;"2 - Midi";"5 - Vendredi";À emporter;Offert;;20
0;1.4;1.4;2019-04-05;"2 - Midi";"5 - Vendredi";À emporter;Remise;;1
0;10.0;9.09;2019-04-05;"2 - Midi";"5 - Vendredi";Limonade;CA;;3
0;2;2;2019-04-05;"2 - Midi";"5 - Vendredi";Limonade;Remise;;2
0;214.5;195;2019-04-05;"2 - Midi";"5 - Vendredi";Livraison;CA;Deliveroo;1
0;23.3;20.99;2019-04-05;"2 - Midi";"5 - Vendredi";Livraison;CA;KM;1
0;86.5;78.64;2019-04-05;"2 - Midi";"5 - Vendredi";Livraison;CA;UberEats;1
0;0;0;2019-04-05;"2 - Midi";"5 - Vendredi";Livraison;Offert;Deliveroo;1
0;0;0;2019-04-05;"2 - Midi";"5 - Vendredi";Livraison;Offert;KM;1
0;0;0;2019-04-05;"2 - Midi";"5 - Vendredi";Livraison;Offert;UberEats;1
0;1022.32;929.44;2019-04-05;"2 - Midi";"5 - Vendredi";Sur place;CA;;67
0;0;0;2019-04-05;"2 - Midi";"5 - Vendredi";Sur place;Offert;;67
0;8.18;8.18;2019-04-05;"2 - Midi";"5 - Vendredi";Sur place;Remise;;6
0;35;31.82;2019-04-05;"3 - Après-midi";"5 - Vendredi";À emporter;CA;;1
0;0;0;2019-04-05;"3 - Après-midi";"5 - Vendredi";À emporter;Offert;;1
0;8.1;7.36;2019-04-05;"3 - Après-midi";"5 - Vendredi";Limonade;CA;;2
0;31.5;28.64;2019-04-05;"3 - Après-midi";"5 - Vendredi";Sur place;CA;;2
0;0;0;2019-04-05;"3 - Après-midi";"5 - Vendredi";Sur place;Offert;;2
0;15;15;2019-04-05;"3 - Après-midi";"5 - Vendredi";Sur place;Remise;;1
0;289.6;263.27;2019-04-05;"4 - Soir";"5 - Vendredi";À emporter;CA;;10
0;0;0;2019-04-05;"4 - Soir";"5 - Vendredi";À emporter;Offert;;10
0;5.4;5.4;2019-04-05;"4 - Soir";"5 - Vendredi";À emporter;Remise;;2
0;9.5;8.64;2019-04-05;"4 - Soir";"5 - Vendredi";Limonade;CA;;2
0;1264.4;1149.45;2019-04-05;"4 - Soir";"5 - Vendredi";Livraison;CA;Deliveroo;6
0;22.54;20.3;2019-04-05;"4 - Soir";"5 - Vendredi";Livraison;CA;KM;1
0;842.1;765.54;2019-04-05;"4 - Soir";"5 - Vendredi";Livraison;CA;UberEats;5
0;4.36;0;2019-04-05;"4 - Soir";"5 - Vendredi";Livraison;Cagnotte fidélité;KM;1
0;0;0;2019-04-05;"4 - Soir";"5 - Vendredi";Livraison;Offert;Deliveroo;6
0;0;0;2019-04-05;"4 - Soir";"5 - Vendredi";Livraison;Offert;KM;1
0;0;0;2019-04-05;"4 - Soir";"5 - Vendredi";Livraison;Offert;UberEats;5
0;2;2;2019-04-05;"4 - Soir";"5 - Vendredi";Livraison;Remise;Deliveroo;1
0;4.36;4.36;2019-04-05;"4 - Soir";"5 - Vendredi";Livraison;Remise;KM;1
0;88;88;2019-04-05;"4 - Soir";"5 - Vendredi";N/A;Annulation;"";2
-8;0;0;2019-04-05;"4 - Soir";"5 - Vendredi";Sur place;CA;"";0
0;299.6;272.29;2019-04-05;"4 - Soir";"5 - Vendredi";Sur place;CA;;11
8;0;0;2019-04-05;"4 - Soir";"5 - Vendredi";Sur place;Conso Perso;"";0
0;88;88;2019-04-05;"4 - Soir";"5 - Vendredi";Sur place;Conso Perso;;1
0;0;0;2019-04-05;"4 - Soir";"5 - Vendredi";Sur place;Offert;;12
0;0;0;2019-04-05;"4 - Soir";"5 - Vendredi";Sur place;Remise;"";0
0;1.4;1.4;2019-04-05;"4 - Soir";"5 - Vendredi";Sur place;Remise;;1
27;0;0;2019-04-06;"";"6 - Samedi";À emporter;CA;"";0
0;0;0;2019-04-06;"";"6 - Samedi";À emporter;Remise;"";0
128;0;0;2019-04-06;"";"6 - Samedi";Livraison;CA;"";0
0;0;0;2019-04-06;"";"6 - Samedi";Livraison;Remise;"";0
132;0;0;2019-04-06;"";"6 - Samedi";Sur place;CA;"";0
1;0;0;2019-04-06;"";"6 - Samedi";Sur place;Offert;"";0
0;0;0;2019-04-06;"";"6 - Samedi";Sur place;Remise;"";0
0;130.6;118.74;2019-04-06;"2 - Midi";"6 - Samedi";À emporter;CA;;8
0;0;0;2019-04-06;"2 - Midi";"6 - Samedi";À emporter;Offert;;8
0;3.9;3.9;2019-04-06;"2 - Midi";"6 - Samedi";À emporter;Remise;;2
0;13.7;12.19;2019-04-06;"2 - Midi";"6 - Samedi";Limonade;CA;;4
0;1;1;2019-04-06;"2 - Midi";"6 - Samedi";Limonade;Remise;;1
0;1093.59;993.84;2019-04-06;"2 - Midi";"6 - Samedi";Sur place;CA;;42
0;0;0;2019-04-06;"2 - Midi";"6 - Samedi";Sur place;Offert;;41
0;135.31;135.31;2019-04-06;"2 - Midi";"6 - Samedi";Sur place;Remise;;12
0;32.22;29.29;2019-04-06;"3 - Après-midi";"6 - Samedi";À emporter;CA;;1
0;2.28;0;2019-04-06;"3 - Après-midi";"6 - Samedi";À emporter;Cagnotte fidélité;;1
0;0;0;2019-04-06;"3 - Après-midi";"6 - Samedi";À emporter;Offert;;1
0;2.28;2.28;2019-04-06;"3 - Après-midi";"6 - Samedi";À emporter;Remise;;1
0;11.3;10.01;2019-04-06;"3 - Après-midi";"6 - Samedi";Limonade;CA;;4
0;270;245.45;2019-04-06;"3 - Après-midi";"6 - Samedi";Livraison;CA;Deliveroo;1
0;434.9;395.36;2019-04-06;"3 - Après-midi";"6 - Samedi";Livraison;CA;UberEats;2
0;0;0;2019-04-06;"3 - Après-midi";"6 - Samedi";Livraison;Offert;Deliveroo;1
0;0;0;2019-04-06;"3 - Après-midi";"6 - Samedi";Livraison;Offert;UberEats;2
0;28;28;2019-04-06;"3 - Après-midi";"6 - Samedi";N/A;Annulation;"";1
0;33;30;2019-04-06;"3 - Après-midi";"6 - Samedi";Sur place;CA;;1
0;0;0;2019-04-06;"3 - Après-midi";"6 - Samedi";Sur place;Offert;;1
0;220.0;200.00;2019-04-06;"4 - Soir";"6 - Samedi";À emporter;CA;;8
0;0;0;2019-04-06;"4 - Soir";"6 - Samedi";À emporter;Offert;;8
0;1.6;1.45;2019-04-06;"4 - Soir";"6 - Samedi";Limonade;CA;;1
0;0;0;2019-04-06;"4 - Soir";"6 - Samedi";Limonade;Conso Perso;"";0
0;3;3;2019-04-06;"4 - Soir";"6 - Samedi";Limonade;Conso Perso;;1
0;0;0;2019-04-06;"4 - Soir";"6 - Samedi";Limonade;Offert;;1
0;0;0;2019-04-06;"4 - Soir";"6 - Samedi";Limonade;Remise;"";0
0;4;4;2019-04-06;"4 - Soir";"6 - Samedi";Limonade;Remise;;1
0;503.3;457.54;2019-04-06;"4 - Soir";"6 - Samedi";Livraison;CA;Deliveroo;4
0;191.12;172.71;2019-04-06;"4 - Soir";"6 - Samedi";Livraison;CA;KM;5
0;665.1;604.64;2019-04-06;"4 - Soir";"6 - Samedi";Livraison;CA;UberEats;4
0;2.38;0;2019-04-06;"4 - Soir";"6 - Samedi";Livraison;Cagnotte fidélité;KM;2
0;0;0;2019-04-06;"4 - Soir";"6 - Samedi";Livraison;Offert;Deliveroo;4
0;0;0;2019-04-06;"4 - Soir";"6 - Samedi";Livraison;Offert;KM;5
0;0;0;2019-04-06;"4 - Soir";"6 - Samedi";Livraison;Offert;UberEats;4
0;0.5;0.5;2019-04-06;"4 - Soir";"6 - Samedi";Livraison;Remise;Deliveroo;1
0;2.38;2.38;2019-04-06;"4 - Soir";"6 - Samedi";Livraison;Remise;KM;2
-8;0;0;2019-04-06;"4 - Soir";"6 - Samedi";Sur place;CA;"";0
0;486.4;440.58;2019-04-06;"4 - Soir";"6 - Samedi";Sur place;CA;;21
8;0;0;2019-04-06;"4 - Soir";"6 - Samedi";Sur place;Conso Perso;"";0
0;90.5;90.5;2019-04-06;"4 - Soir";"6 - Samedi";Sur place;Conso Perso;;1
0;0;0;2019-04-06;"4 - Soir";"6 - Samedi";Sur place;Offert;;20
0;0;0;2019-04-06;"4 - Soir";"6 - Samedi";Sur place;Remise;"";0
0;24.8;24.8;2019-04-06;"4 - Soir";"6 - Samedi";Sur place;Remise;;4
23;0;0;2019-04-07;"";"7 - Dimanche";À emporter;CA;"";0
0;0;0;2019-04-07;"";"7 - Dimanche";À emporter;Remise;"";0
115;0;0;2019-04-07;"";"7 - Dimanche";Livraison;CA;"";0
0;0;0;2019-04-07;"";"7 - Dimanche";Livraison;Remise;"";0
40;0;0;2019-04-07;"";"7 - Dimanche";Sur place;CA;"";0
0;0;0;2019-04-07;"";"7 - Dimanche";Sur place;Offert;"";0
0;0;0;2019-04-07;"";"7 - Dimanche";Sur place;Remise;"";0
0;28;25.45;2019-04-07;"3 - Après-midi";"7 - Dimanche";À emporter;CA;KM;1
0;60.5;55.00;2019-04-07;"3 - Après-midi";"7 - Dimanche";À emporter;CA;;2
0;0;0;2019-04-07;"3 - Après-midi";"7 - Dimanche";À emporter;Offert;KM;1
0;0;0;2019-04-07;"3 - Après-midi";"7 - Dimanche";À emporter;Offert;;2
0;32.5;29.55;2019-04-07;"3 - Après-midi";"7 - Dimanche";Sur place;CA;;3
0;0;0;2019-04-07;"3 - Après-midi";"7 - Dimanche";Sur place;Offert;;1
0;41.7;37.90;2019-04-07;"4 - Soir";"7 - Dimanche";À emporter;CA;KM;2
0;198.5;179.25;2019-04-07;"4 - Soir";"7 - Dimanche";À emporter;CA;;9
0;0.7;0;2019-04-07;"4 - Soir";"7 - Dimanche";À emporter;Cagnotte fidélité;KM;1
0;0;0;2019-04-07;"4 - Soir";"7 - Dimanche";À emporter;Offert;KM;2
0;0;0;2019-04-07;"4 - Soir";"7 - Dimanche";À emporter;Offert;;8
0;0.7;0.7;2019-04-07;"4 - Soir";"7 - Dimanche";À emporter;Remise;KM;1
0;6;5.45;2019-04-07;"4 - Soir";"7 - Dimanche";Limonade;CA;;1
0;0;0;2019-04-07;"4 - Soir";"7 - Dimanche";Limonade;Offert;;1
0;1170.7;1064.27;2019-04-07;"4 - Soir";"7 - Dimanche";Livraison;CA;Deliveroo;5
0;99.95;90.10;2019-04-07;"4 - Soir";"7 - Dimanche";Livraison;CA;KM;4
0;599.0;544.54;2019-04-07;"4 - Soir";"7 - Dimanche";Livraison;CA;UberEats;2
0;10.85;0;2019-04-07;"4 - Soir";"7 - Dimanche";Livraison;Cagnotte fidélité;KM;2
0;0;0;2019-04-07;"4 - Soir";"7 - Dimanche";Livraison;Offert;Deliveroo;5
0;0;0;2019-04-07;"4 - Soir";"7 - Dimanche";Livraison;Offert;KM;4
0;0;0;2019-04-07;"4 - Soir";"7 - Dimanche";Livraison;Offert;UberEats;2
0;1.5;1.5;2019-04-07;"4 - Soir";"7 - Dimanche";Livraison;Remise;Deliveroo;1
0;10.85;10.85;2019-04-07;"4 - Soir";"7 - Dimanche";Livraison;Remise;KM;2
0;30;30;2019-04-07;"4 - Soir";"7 - Dimanche";N/A;Annulation;"";1
-7;0;0;2019-04-07;"4 - Soir";"7 - Dimanche";Sur place;CA;"";0
0;424.6;385.24;2019-04-07;"4 - Soir";"7 - Dimanche";Sur place;CA;;19
7;0;0;2019-04-07;"4 - Soir";"7 - Dimanche";Sur place;Conso Perso;"";0
0;83;83;2019-04-07;"4 - Soir";"7 - Dimanche";Sur place;Conso Perso;;1
0;0;0;2019-04-07;"4 - Soir";"7 - Dimanche";Sur place;Offert;;19
0;0;0;2019-04-07;"4 - Soir";"7 - Dimanche";Sur place;Remise;"";0
0;43.4;43.4;2019-04-07;"4 - Soir";"7 - Dimanche";Sur place;Remise;;6
22;0;0;2019-04-08;"";"1 - Lundi";À emporter;CA;"";0
0;0;0;2019-04-08;"";"1 - Lundi";À emporter;Remise;"";0
62;0;0;2019-04-08;"";"1 - Lundi";Livraison;CA;"";0
0;0;0;2019-04-08;"";"1 - Lundi";Livraison;Remise;"";0
65;0;0;2019-04-08;"";"1 - Lundi";Sur place;CA;"";0
0;0;0;2019-04-08;"";"1 - Lundi";Sur place;Remise;"";0
0;211.5;192.28;2019-04-08;"2 - Midi";"1 - Lundi";À emporter;CA;;12
0;0;0;2019-04-08;"2 - Midi";"1 - Lundi";À emporter;Offert;;12
0;10;10;2019-04-08;"2 - Midi";"1 - Lundi";À emporter;Remise;;1
0;4.5;4.09;2019-04-08;"2 - Midi";"1 - Lundi";Limonade;CA;;2
0;0;0;2019-04-08;"2 - Midi";"1 - Lundi";Limonade;Offert;;2
0;15.16;13.59;2019-04-08;"2 - Midi";"1 - Lundi";Livraison;CA;KM;1
0;8.14;0;2019-04-08;"2 - Midi";"1 - Lundi";Livraison;Cagnotte fidélité;KM;1
0;0;0;2019-04-08;"2 - Midi";"1 - Lundi";Livraison;Offert;KM;1
0;8.14;8.14;2019-04-08;"2 - Midi";"1 - Lundi";Livraison;Remise;KM;1
0;492.5;447.74;2019-04-08;"2 - Midi";"1 - Lundi";Sur place;CA;;29
0;0;0;2019-04-08;"2 - Midi";"1 - Lundi";Sur place;Offert;;27
0;40;40;2019-04-08;"2 - Midi";"1 - Lundi";Sur place;Remise;;2
0;25;22.73;2019-04-08;"3 - Après-midi";"1 - Lundi";À emporter;CA;;2
0;0;0;2019-04-08;"3 - Après-midi";"1 - Lundi";À emporter;Offert;;2
0;3;2.73;2019-04-08;"3 - Après-midi";"1 - Lundi";Limonade;CA;;1
0;26.6;24.18;2019-04-08;"3 - Après-midi";"1 - Lundi";Sur place;CA;;2
0;0;0;2019-04-08;"3 - Après-midi";"1 - Lundi";Sur place;Offert;;2
0;1.4;1.4;2019-04-08;"3 - Après-midi";"1 - Lundi";Sur place;Remise;;1
0;65.6;59.64;2019-04-08;"4 - Soir";"1 - Lundi";À emporter;CA;;5
0;0;0;2019-04-08;"4 - Soir";"1 - Lundi";À emporter;Offert;;4
0;1.4;1.4;2019-04-08;"4 - Soir";"1 - Lundi";À emporter;Remise;;1
0;0;0;2019-04-08;"4 - Soir";"1 - Lundi";Limonade;CA;;1
0;0;0;2019-04-08;"4 - Soir";"1 - Lundi";Limonade;Offert;;2
0;573.2;521.09;2019-04-08;"4 - Soir";"1 - Lundi";Livraison;CA;Deliveroo;3
0;22.5;20.26;2019-04-08;"4 - Soir";"1 - Lundi";Livraison;CA;KM;1
0;371.4;337.63;2019-04-08;"4 - Soir";"1 - Lundi";Livraison;CA;UberEats;3
0;0;0;2019-04-08;"4 - Soir";"1 - Lundi";Livraison;Offert;Deliveroo;3
0;0;0;2019-04-08;"4 - Soir";"1 - Lundi";Livraison;Offert;KM;1
0;0;0;2019-04-08;"4 - Soir";"1 - Lundi";Livraison;Offert;UberEats;3
0;5.8;5.8;2019-04-08;"4 - Soir";"1 - Lundi";Livraison;Remise;Deliveroo;3
-8;0;0;2019-04-08;"4 - Soir";"1 - Lundi";Sur place;CA;"";0
0;263;239.08;2019-04-08;"4 - Soir";"1 - Lundi";Sur place;CA;;11
8;0;0;2019-04-08;"4 - Soir";"1 - Lundi";Sur place;Conso Perso;"";0
0;97;97;2019-04-08;"4 - Soir";"1 - Lundi";Sur place;Conso Perso;;1
0;0;0;2019-04-08;"4 - Soir";"1 - Lundi";Sur place;Offert;;11
0;0;0;2019-04-08;"4 - Soir";"1 - Lundi";Sur place;Remise;"";0
42;0;0;2019-04-09;"";"2 - Mardi";À emporter;CA;"";0
0;0;0;2019-04-09;"";"2 - Mardi";À emporter;Remise;"";0
83;0;0;2019-04-09;"";"2 - Mardi";Livraison;CA;"";0
110;0;0;2019-04-09;"";"2 - Mardi";Sur place;CA;"";0
0;0;0;2019-04-09;"";"2 - Mardi";Sur place;Remise;"";0
0;231.7;210.19;2019-04-09;"2 - Midi";"2 - Mardi";À emporter;CA;;15
0;0;0;2019-04-09;"2 - Midi";"2 - Mardi";À emporter;Offert;;13
0;2.8;2.8;2019-04-09;"2 - Midi";"2 - Mardi";À emporter;Remise;;2
0;6.4;5.82;2019-04-09;"2 - Midi";"2 - Mardi";Limonade;CA;;2
0;0;0;2019-04-09;"2 - Midi";"2 - Mardi";Limonade;Offert;;1
0;966.2;877.89;2019-04-09;"2 - Midi";"2 - Mardi";Sur place;CA;;54
0;0;0;2019-04-09;"2 - Midi";"2 - Mardi";Sur place;Offert;;51
0;11.4;11.4;2019-04-09;"2 - Midi";"2 - Mardi";Sur place;Remise;;7
0;124.6;113.26;2019-04-09;"3 - Après-midi";"2 - Mardi";À emporter;CA;;5
0;0;0;2019-04-09;"3 - Après-midi";"2 - Mardi";À emporter;Offert;;4
0;6;5.45;2019-04-09;"3 - Après-midi";"2 - Mardi";Limonade;CA;;1
0;321.9;292.64;2019-04-09;"3 - Après-midi";"2 - Mardi";Livraison;CA;UberEats;1
0;0;0;2019-04-09;"3 - Après-midi";"2 - Mardi";Livraison;Offert;UberEats;1
0;42;38.18;2019-04-09;"3 - Après-midi";"2 - Mardi";Sur place;CA;;2
0;0;0;2019-04-09;"3 - Après-midi";"2 - Mardi";Sur place;Offert;;2
0;30;30;2019-04-09;"4 - Soir";"2 - Mardi";À emporter;Annulation;;2
0;220.72;200.66;2019-04-09;"4 - Soir";"2 - Mardi";À emporter;CA;;12
0;27.03;0;2019-04-09;"4 - Soir";"2 - Mardi";À emporter;Cagnotte fidélité;;1
0;0;0;2019-04-09;"4 - Soir";"2 - Mardi";À emporter;Offert;;12
0;32.78;32.78;2019-04-09;"4 - Soir";"2 - Mardi";À emporter;Remise;;2
0;4.5;4.5;2019-04-09;"4 - Soir";"2 - Mardi";Limonade;Annulation;;1
0;35.25;30.37;2019-04-09;"4 - Soir";"2 - Mardi";Limonade;CA;;9
0;0;0;2019-04-09;"4 - Soir";"2 - Mardi";Limonade;Offert;;1
0;3.75;3.75;2019-04-09;"4 - Soir";"2 - Mardi";Limonade;Remise;;3
0;615.5;559.4;2019-04-09;"4 - Soir";"2 - Mardi";Livraison;CA;Deliveroo;2
0;44.5;40.19;2019-04-09;"4 - Soir";"2 - Mardi";Livraison;CA;KM;1
0;344.4;313.09;2019-04-09;"4 - Soir";"2 - Mardi";Livraison;CA;UberEats;2
0;0;0;2019-04-09;"4 - Soir";"2 - Mardi";Livraison;Offert;Deliveroo;2
0;0;0;2019-04-09;"4 - Soir";"2 - Mardi";Livraison;Offert;KM;1
0;0;0;2019-04-09;"4 - Soir";"2 - Mardi";Livraison;Offert;UberEats;2
0;56.2;56.2;2019-04-09;"4 - Soir";"2 - Mardi";N/A;Annulation;"";3
-8;0;0;2019-04-09;"4 - Soir";"2 - Mardi";Sur place;CA;"";0
0;502.2;453.77;2019-04-09;"4 - Soir";"2 - Mardi";Sur place;CA;;18
8;0;0;2019-04-09;"4 - Soir";"2 - Mardi";Sur place;Conso Perso;"";0
0;88;88;2019-04-09;"4 - Soir";"2 - Mardi";Sur place;Conso Perso;;1
0;0;0;2019-04-09;"4 - Soir";"2 - Mardi";Sur place;Offert;;16
0;0;0;2019-04-09;"4 - Soir";"2 - Mardi";Sur place;Remise;"";0
0;5.3;5.3;2019-04-09;"4 - Soir";"2 - Mardi";Sur place;Remise;;2
31;0;0;2019-04-10;"";"3 - Mercredi";À emporter;CA;"";0
0;0;0;2019-04-10;"";"3 - Mercredi";À emporter;Remise;"";0
108;0;0;2019-04-10;"";"3 - Mercredi";Livraison;CA;"";0
